@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
1921.5,4.9941,947.46,1836.9,0.63092,861.33,1
1911,4.9862,947.46,1826.4,0.62298,861.33,1
1954.5,5.0001,968.99,1869.9,0.63688,882.86,1
1908,4.9631,968.99,1823.3,0.59985,882.86,1
1872.1,4.9936,968.99,1787.4,0.63039,882.86,1
1819.8,5.0362,968.99,1735.1,0.67301,882.86,1
1856,5.0775,968.99,1771.3,0.7143,882.86,1
1951.3,5.1325,968.99,1866.6,0.76925,882.86,1
2122.9,5.0553,968.99,2038.2,0.69212,882.86,1
2127.6,5.054,968.99,2042.9,0.69076,882.86,1
2162.1,5.1088,990.53,2077.4,0.74559,904.39,1
2193.6,5.2118,990.53,2109,0.84855,904.39,1
2147.3,5.2323,990.53,2062.6,0.86909,904.39,1
2293.6,5.2032,990.53,2208.9,0.83993,904.39,1
2257.3,5.2436,990.53,2172.6,0.88032,904.39,1
2316,5.1866,990.53,2231.3,0.82334,904.39,1
2418.5,5.1321,990.53,2333.8,0.76889,904.39,1
2632.1,5.0649,990.53,2547.4,0.7017,904.39,1
2960.5,4.9739,990.53,2875.9,0.61069,904.39,1
3117.4,4.9763,990.53,3032.7,0.61306,904.39,1
3324.5,5.0356,990.53,3239.8,0.67241,904.39,1
3265.2,5.0135,1012.1,3180.6,0.65026,925.93,1
2999.5,4.9686,1012.1,2914.8,0.60532,925.93,1
2918.7,5.1671,1012.1,2834,0.80389,925.93,1
2289.1,5.2361,1033.6,2204.4,0.87284,947.46,1
2801.1,5.2121,1033.6,2716.4,0.84886,947.46,1
3253.7,5.1396,1033.6,3169.1,0.77633,947.46,1
3289.6,5.0781,1033.6,3204.9,0.71482,947.46,1
2871.6,5.0799,1033.6,2787,0.71664,947.46,1
3146,4.9567,1033.6,3061.3,0.59345,947.46,1
3014.2,5.1184,1055.1,2929.6,0.7552,968.99,1
2667.1,5.1324,1055.1,2582.5,0.76921,968.99,1
2801.9,5.1352,1055.1,2717.2,0.77192,968.99,1
2630.9,5.1769,1076.7,2546.2,0.81362,990.53,1
2543.9,5.3084,1076.7,2459.2,0.94519,990.53,1
2535.2,5.2166,1076.7,2450.5,0.85332,990.53,1
2383.2,5.0483,1098.2,2298.5,0.68506,1012.1,1
2271.3,5.1205,1098.2,2186.6,0.75728,1012.1,1
2419.6,4.978,1098.2,2334.9,0.61476,1012.1,1
2883.3,4.9132,1098.2,2798.7,0.55001,1012.1,1
2627.4,4.8946,1098.2,2542.7,0.53142,1012.1,1
3221.7,4.8262,1098.2,3137,0.46294,1012.1,1
3679.7,4.7503,1098.2,3595,0.38712,1012.1,1
4021.2,4.8099,1098.2,3936.5,0.4467,1012.1,1
3954.2,4.8801,1098.2,3869.5,0.51687,1012.1,1
2754.7,4.9469,1098.2,2670,0.58368,1012.1,1
2624.5,4.8447,1098.2,2539.8,0.28798,1012.1,1
2571.1,4.8851,1098.2,2486.5,0.32838,1012.1,1
2518.6,5.1741,1098.2,2433.9,0.61735,1012.1,1
2531.7,4.9589,1076.7,2447,0.40211,990.53,1
2462.8,4.9507,1076.7,2378.1,0.3939,990.53,1
2227.8,5.0673,1076.7,2143.1,0.51051,990.53,1
2330.7,5.1155,1055.1,2246,0.55872,968.99,1
2493.6,5.1597,1055.1,2408.9,0.60292,968.99,1
2764.6,5.2885,1033.6,2679.9,0.73179,947.46,1
2757.7,5.1235,1033.6,2673,0.56675,947.46,1
1996.6,5.1852,1033.6,1911.9,0.62845,947.46,1
1877.2,5.1781,1033.6,1792.5,0.62135,947.46,1
2265.3,5.0911,1033.6,2180.6,0.53433,947.46,1
2057.2,5.1546,1012.1,1972.5,0.59786,925.93,1
1694.4,5.196,1012.1,1609.7,0.63924,925.93,1
1439.2,5.3829,1012.1,1354.5,0.82616,925.93,1
1657.4,5.2232,1012.1,1572.7,0.6664,925.93,1
1623.4,5.1049,1012.1,1538.8,0.54811,925.93,1
1119.5,5.3144,1012.1,1034.8,0.7576,925.93,1
1448.3,5.4112,1012.1,1363.6,0.85446,925.93,1
1843,5.0396,1012.1,1758.3,0.48286,925.93,1
1468.2,5.0371,1012.1,1383.6,0.48034,925.93,1
1534.4,5.0495,1012.1,1449.8,0.49278,925.93,1
1370.3,5.1078,990.53,1285.6,0.55103,904.39,1
1129.4,5.1786,990.53,1044.8,0.62181,904.39,1
971.03,5.2574,990.53,886.36,0.70064,904.39,1
938.2,5.2685,990.53,853.53,0.71171,904.39,1
868.89,5.4086,990.53,784.22,0.85185,904.39,1
801.41,5.3634,990.53,716.74,0.80662,904.39,1
1049.5,5.2533,990.53,964.8,0.69653,904.39,1
829.23,5.3194,990.53,744.56,0.7626,904.39,1
1152.5,5.5324,990.53,1067.8,0.9756,904.39,1
804.46,5.3549,968.99,719.78,0.79813,882.86,1
807.21,5.3343,968.99,722.53,0.77754,882.86,1
733.59,5.2394,990.53,648.92,0.68268,904.39,1
568.17,5.2565,990.53,483.49,0.69979,904.39,1
622.2,5.0987,990.53,537.52,0.54197,904.39,1
743.02,4.8816,990.53,658.34,0.32484,904.39,1
634.32,4.9809,1012.1,549.65,0.42418,925.93,1
371.92,5.1601,1033.6,287.25,0.60334,947.46,1
367.15,5.2424,1033.6,282.48,0.68562,947.46,1
396.36,5.2635,1033.6,311.68,0.70674,947.46,1
184.02,5.3916,1033.6,99.349,0.83484,947.46,1
104.2,5.5389,1055.1,19.523,0.98216,968.99,1
92.508,5.5485,818.26,7.8334,0.99178,732.13,1
8.8054,5.6544,861.33,0,1.0359,775.2,1
29.736,5.5432,839.79,20.931,0.87942,753.66,1
129.32,5.4611,818.26,120.52,0.71074,732.13,1
78.235,5.4868,818.26,69.429,0.73641,732.13,1
183.15,5.2782,107.67,174.34,0.52789,21.533,1
323.06,5.209,947.46,314.25,0.45862,861.33,1
316.3,5.2229,925.93,307.49,0.47254,839.79,1
215.74,5.3589,150.73,206.93,0.60851,64.6,1
255.03,5.2578,452.2,246.22,0.50741,366.06,1
231.02,5.3669,452.2,222.21,0.61657,366.06,1
120.23,5.4651,430.66,111.43,0.71474,344.53,1
291.9,5.3473,107.67,283.1,0.59691,21.533,1
83.971,5.5275,107.67,75.165,0.77716,21.533,1
58.511,5.6396,452.2,49.705,0.88922,366.06,1
6.4221,5.6554,689.06,0,0.90506,602.93,1
40.389,5.4672,689.06,33.967,0.71689,602.93,1
187.61,5.4718,732.13,181.19,0.72146,646,1
506.86,5.4307,710.6,500.44,0.68039,624.46,1
909.91,5.0603,689.06,903.49,0.30991,602.93,1
911.43,5.2403,667.53,905,0.48999,581.4,1
1276.2,5.2675,646,1269.8,0.51719,559.86,1
1294.5,5.1864,624.46,1288.1,0.4361,538.33,1
1166.2,5.1373,602.93,1159.7,0.38697,516.8,1
637.85,5.403,559.86,631.43,0.65263,473.73,1
547,5.3825,495.26,540.58,0.63217,409.13,1
416.58,5.4096,430.66,410.16,0.6592,344.53,1
368.94,5.4416,409.13,362.52,0.69129,323,1
188.31,5.5305,430.66,181.89,0.78016,344.53,1
63.324,5.593,258.4,56.901,0.84263,172.27,1
30.386,5.5881,667.53,23.964,0.83776,581.4,1
86.957,5.4775,495.26,80.535,0.72713,409.13,1
94.906,5.4628,387.6,88.484,0.71245,301.46,1
167.86,5.481,452.2,161.44,0.73064,366.06,0
73.753,5.541,473.73,67.331,0.79069,387.6,0
42.19,5.6378,387.6,35.768,0.88746,301.46,0
11.399,5.6848,430.66,4.9771,0.93442,344.53,0
41.407,5.6337,710.6,34.985,0.88337,624.46,0
38.216,5.7145,452.2,31.794,0.96412,366.06,0
100.61,5.7183,150.73,94.189,0.96793,64.6,0
112.14,5.7527,1744.2,105.71,1.0024,1658.1,0
152.96,5.5541,452.2,146.53,0.8038,366.06,0
123.74,5.5634,452.2,117.31,0.81309,366.06,0
337.85,5.3883,452.2,331.42,0.63794,366.06,0
325.7,5.3338,430.66,319.28,0.58346,344.53,0
422.02,5.1072,430.66,415.6,0.35688,344.53,0
348.99,5.2988,430.66,342.57,0.54847,344.53,0
402.81,5.4086,430.66,396.39,0.65824,344.53,0
530.97,5.394,430.66,524.55,0.64363,344.53,0
253.8,5.423,430.66,247.38,0.67261,344.53,0
387.78,5.485,430.66,381.36,0.73462,344.53,0
135.69,5.5997,452.2,129.27,0.84939,366.06,0
111.93,5.5654,430.66,105.5,0.81506,344.53,0
1.0875,5.6499,710.6,0,0.89951,624.46,0
7.844,5.6347,732.13,6.7565,0.8843,646,0
103.77,5.4129,732.13,102.68,0.66256,646,0
243.57,5.2413,473.73,242.48,0.49095,387.6,0
875.52,5.7064,323,874.44,0.95602,236.87,1
1335.4,5.6725,279.93,1334.4,0.92218,193.8,1
1134.9,5.5948,473.73,1133.8,0.84444,387.6,1
1114.9,5.3823,473.73,1113.8,0.63196,387.6,1
947.54,5.4723,5232.6,946.45,0.72191,5146.4,1
1078.8,5.3395,1787.3,1077.7,0.58916,1701.1,1
1069.3,5.4005,1830.3,1068.3,0.65015,1744.2,1
1154.4,5.3425,1808.8,1153.3,0.59217,1722.7,1
1456,5.1667,1830.3,1454.9,0.41639,1744.2,1
1639.3,4.9164,1873.4,1638.2,0.16608,1787.3,1
1683.1,4.8522,1894.9,1682,0.10184,1808.8,1
1621.4,4.7252,1916.5,1620.3,0,1830.3,1
1859.9,4.622,1916.5,1858.9,0,1830.3,1
2063.7,4.7812,1959.5,2062.6,0.1592,1873.4,1
2179.9,4.9195,1981.1,2178.8,0.29756,1894.9,1
1679.5,5.2151,2024.1,1678.4,0.59309,1938,1
1466.9,5.2492,2045.7,1465.8,0.62718,1959.5,1
1993.6,5.1079,2045.7,1992.5,0.48593,1959.5,1
1854.3,5.1141,2067.2,1853.2,0.49214,1981.1,1
1991.5,5.2105,2067.2,1990.4,0.58855,1981.1,1
2109.1,5.2879,2088.7,2108,0.66593,2002.6,1
1916.7,5.1142,2110.3,1915.6,0.49225,2024.1,1
1696.1,5.2284,2110.3,1695,0.6064,2024.1,1
1805.1,5.2261,2110.3,1804,0.60411,2024.1,1
1745.9,5.2195,6309.2,1744.8,0.59754,6223.1,1
1763.6,5.2027,6309.2,1762.5,0.58069,6223.1,1
2043.1,5.1561,6309.2,2042,0.53415,6223.1,1
1863.4,5.169,6309.2,1862.3,0.54701,6223.1,1
1995.1,5.218,6287.7,1994,0.59604,6201.6,1
1765.7,5.2957,6287.7,1764.6,0.67368,6201.6,1
1917.4,5.2852,6266.2,1916.4,0.66318,6180,1
2434.1,5.1336,2088.7,2433.1,0.51158,2002.6,1
2478.7,5.2122,2088.7,2477.6,0.59024,2002.6,1
2706.2,5.2723,2088.7,2705.1,0.65032,2002.6,1
2734.6,5.2053,2088.7,2733.5,0.5833,2002.6,1
2893.7,5.2136,2067.2,2892.6,0.59164,1981.1,1
2566.2,5.1603,2045.7,2565.1,0.53828,1959.5,1
2702,5.2105,2024.1,2701,0.58848,1938,1
2512.2,5.1561,2045.7,2511.1,0.53417,1959.5,1
2673.5,4.9897,2045.7,2672.4,0.36771,1959.5,1
2524.3,5.0826,2045.7,2523.2,0.46066,1959.5,1
2627.5,5.1338,2067.2,2626.4,0.51185,1981.1,1
2620.4,5.1273,2067.2,2619.3,0.50537,1981.1,1
2314.4,5.1176,2088.7,2313.3,0.49559,2002.6,1
2644.2,5.0852,2088.7,2643.1,0.4632,2002.6,1
2684.9,5.1195,2067.2,2683.8,0.49757,1981.1,1
2197.5,5.2299,2045.7,2196.5,0.60792,1959.5,1
2339.9,5.1202,2045.7,2338.8,0.49824,1959.5,1
1798.6,5.1922,2067.2,1797.6,0.57025,1981.1,1
1380.6,5.4055,2067.2,1379.5,0.78348,1981.1,1
1618.8,5.4409,2067.2,1617.7,0.81892,1981.1,1
1296.2,5.5278,2067.2,1295.1,0.90585,1981.1,1
1269.7,5.3953,2045.7,1268.6,0.77332,1959.5,1
1681.3,5.118,2002.6,1680.2,0.49602,1916.5,1
2346.7,5.3219,1916.5,2345.7,0.69991,1830.3,1
1608.3,5.6747,1571.9,1607.2,1.0527,1464.3,1
403.85,5.8402,1292,402.76,1.2182,1184.3,1
305.96,5.7771,495.26,304.87,1.1552,387.6,1
229.62,5.7932,925.93,228.53,1.1712,818.26,1
377.28,5.575,925.93,376.19,0.95299,818.26,1
1243.1,5.4484,710.6,1242,0.82639,602.93,1
2742.2,5.5118,710.6,2741.2,0.88983,602.93,1
4726.3,5.3818,1227.4,4725.2,0.75986,1119.7,1
3555,5.343,1205.9,3554,0.72104,1098.2,1
2994.3,5.2538,1184.3,2993.2,0.63184,1076.7,1
3277.8,5.2096,1162.8,3276.7,0.58766,1055.1,1
2912.3,5.2356,1119.7,2911.2,0.61367,1012.1,1
2673.8,5.2575,1098.2,2672.7,0.63551,990.53,1
2116.9,5.4418,1098.2,2115.8,0.81978,990.53,1
1978.5,5.3908,1076.7,1977.4,0.76878,968.99,1
1795,5.3638,1076.7,1793.9,0.7418,968.99,1
1425.9,5.5839,2670.1,1424.8,0.96188,2562.5,1
1653.5,5.4508,1098.2,1652.4,0.82881,990.53,1
1603,5.3543,1098.2,1601.9,0.73228,990.53,1
1477.4,5.201,1098.2,1476.3,0.57907,990.53,1
1475.2,5.2485,1076.7,1474.1,0.62652,968.99,1
1476.1,5.242,1098.2,1475,0.62007,990.53,1
1194,5.2078,1076.7,1192.9,0.58585,968.99,1
1292.3,5.1826,1098.2,1291.2,0.56058,990.53,1
1315.9,5.3397,1076.7,1314.9,0.7177,968.99,1
1296,5.4161,1098.2,1294.9,0.79411,990.53,1
1350.9,5.3918,1098.2,1349.8,0.76979,990.53,1
1561.5,5.3744,1098.2,1560.4,0.75245,990.53,1
1461.6,5.2427,1076.7,1460.5,0.6207,968.99,1
1335,5.1871,1076.7,1333.9,0.56508,968.99,1
1548.4,5.3291,2670.1,1547.3,0.70717,2562.5,1
1434.3,5.3188,1076.7,1433.2,0.69683,968.99,1
1647.6,5.0883,1076.7,1646.5,0.46631,968.99,1
1893.3,5.0428,1076.7,1892.2,0.42079,968.99,1
1538.6,5.2208,1076.7,1537.6,0.59885,968.99,1
1494.4,5.3028,1076.7,1493.3,0.68081,968.99,1
1495.4,5.4155,1076.7,1494.3,0.79348,968.99,1
1243.1,5.54,2670.1,1242,0.918,2562.5,1
1244.6,5.5154,2648.6,1243.5,0.89339,2540.9,1
1551,5.2866,1055.1,1549.9,0.66465,947.46,1
1719.2,5.1504,1076.7,1718.1,0.52846,968.99,1
1443.1,5.1797,1055.1,1442,0.55773,947.46,1
1814.8,5.3354,1055.1,1813.7,0.71339,947.46,1
1650.3,5.3982,2605.5,1649.3,0.77626,2497.9,1
1656.6,5.4054,1055.1,1655.5,0.78344,947.46,1
2531,5.5087,1033.6,2529.9,0.88677,925.93,1
1987.5,5.6907,2584,1986.4,1.0688,2476.3,1
2306.7,5.5942,1550.4,2305.6,0.97225,1442.7,1
2308.3,5.5864,1528.9,2307.2,0.96443,1421.2,1
2296.5,5.6035,1033.6,2295.4,0.98149,925.93,1
2908.9,5.5107,1012.1,2907.8,0.88873,904.39,1
2382.9,5.6713,1055.1,2381.8,1.0493,947.46,1
2493.6,5.5706,1033.6,2492.5,0.94867,925.93,1
2027.1,5.5823,1033.6,2026,0.96029,925.93,1
1671.1,5.6344,1033.6,1670,1.0124,925.93,1
1552.8,5.5173,1012.1,1551.7,0.89531,904.39,1
1257.7,5.5071,1012.1,1256.6,0.88512,904.39,1
1120.3,5.5288,1012.1,1119.2,0.90684,904.39,1
1427.2,5.452,1012.1,1426.1,0.83001,904.39,1
1373.3,5.4583,1012.1,1372.2,0.83629,904.39,1
1201.3,5.4846,990.53,1200.2,0.86262,882.86,1
1826.9,5.4359,1012.1,1825.8,0.8139,904.39,1
1651.6,5.3891,990.53,1650.5,0.76714,882.86,1
1141.1,5.5883,947.46,1140,0.96632,839.79,1
706.38,5.5635,968.99,705.29,0.94153,861.33,1
757.85,5.3892,495.26,756.76,0.76724,387.6,1
1277.8,5.5881,947.46,1276.8,0.96617,839.79,1
1766.5,5.4993,990.53,1765.4,0.87737,882.86,1
1233.8,5.541,1012.1,1232.8,0.91903,904.39,1
1093.9,5.5238,990.53,1092.8,0.90186,882.86,1
688.39,5.5418,1012.1,687.3,0.91981,904.39,1
813.8,5.8344,1378.1,812.71,1.2124,1270.5,1
1191,5.7293,947.46,1189.9,1.1073,839.79,1
778.03,5.6841,947.46,776.94,1.0621,839.79,1
507.95,5.7487,581.4,506.86,1.1267,473.73,1
445.82,5.7512,473.73,444.73,1.1292,366.06,1
366.84,5.7186,947.46,365.75,1.0966,839.79,1
227.65,5.7766,495.26,226.56,1.1546,387.6,1
302.87,5.6592,990.53,301.78,1.0373,882.86,1
201,5.6698,473.73,199.91,1.0479,366.06,1
188.83,5.6162,1012.1,187.74,0.99419,904.39,1
264.7,5.5228,1012.1,263.61,0.90083,904.39,1
119.42,5.665,323,118.33,1.0431,215.33,1
227.52,5.5986,1055.1,226.43,0.97666,947.46,1
89.731,5.6274,1012.1,88.643,1.0054,904.39,0
23.005,5.7256,968.99,21.917,1.1036,861.33,0
149.89,5.6012,366.06,148.81,0.97926,258.4,0
80.789,5.6014,1141.3,79.701,0.97946,1033.6,0
15.581,5.7504,1076.7,14.494,1.1284,968.99,0
48.429,5.8041,409.13,47.342,1.1821,301.46,0
43.843,5.8201,258.4,42.756,1.1982,150.73,0
46.44,5.8677,495.26,45.352,1.2458,387.6,0
15.071,5.8802,1292,13.983,1.2582,1184.3,0
47.123,5.7058,107.67,46.036,1.0839,0,0
17.068,5.6915,129.2,15.98,1.0695,21.533,0
29.555,5.7071,107.67,28.467,1.0851,0,0
25.854,5.748,129.2,24.767,1.126,21.533,0
6.7783,5.7592,409.13,5.6907,1.1372,301.46,0
38.496,5.665,409.13,37.408,1.043,301.46,1
93.977,5.7792,430.66,92.89,1.1573,323,1
351.45,6.1173,409.13,350.36,1.4953,301.46,1
217.55,5.9725,732.13,216.46,1.3505,624.46,1
259.92,5.8457,473.73,258.83,1.2237,366.06,1
227.73,5.818,473.73,226.64,1.196,366.06,1
204.5,5.7541,452.2,203.41,1.1321,344.53,1
190.78,5.6027,753.66,189.69,0.98075,646,1
239.82,5.5406,753.66,238.73,0.91859,646,1
274.39,5.3792,753.66,273.3,0.75725,646,1
267.27,5.2545,753.66,266.18,0.6325,646,1
175.47,5.3735,753.66,174.38,0.75152,646,1
239.97,5.3095,732.13,238.88,0.6875,624.46,1
267.23,5.4123,710.6,266.15,0.79028,602.93,1
304,5.5732,710.6,302.91,0.95119,602.93,1
310.02,5.6874,732.13,308.93,1.0655,624.46,1
341.55,5.5995,753.66,340.46,0.97749,646,1
167.93,5.6505,775.2,166.84,1.0285,667.53,1
198.4,5.9007,775.2,197.31,1.2787,667.53,1
164.7,5.7383,753.66,163.61,1.1163,646,1
51.446,5.7664,710.6,50.358,1.1444,602.93,1
52.691,5.6844,753.66,51.604,1.0624,646,1
112.66,5.6812,775.2,111.57,1.0592,667.53,1
273.28,5.6829,775.2,272.19,1.0609,667.53,1
387.06,5.6844,646,385.97,1.0624,538.33,1
797.27,5.6657,775.2,796.18,1.0437,667.53,1
842.34,5.6615,775.2,841.25,1.0395,667.53,1
622.73,5.9713,323,621.64,1.3493,215.33,1
803.28,5.7335,753.66,802.19,1.1116,646,1
540.38,5.7147,753.66,539.29,1.0927,646,1
325.69,5.7373,430.66,324.6,1.1154,323,1
267.43,5.7997,387.6,266.34,1.1778,279.93,1
210.69,5.8454,646,209.61,1.2234,538.33,1
268.07,5.7161,2304.1,266.99,1.0941,2196.4,1
328.81,5.7118,1571.9,327.72,1.0899,1464.3,1
273.98,5.7447,1033.6,272.89,1.1227,925.93,1
367.32,5.8271,1593.5,366.23,1.2052,1485.8,1
394.57,5.7206,753.66,393.48,1.0987,646,1
307.04,5.6642,1033.6,305.96,1.0422,925.93,1
300.56,5.7952,387.6,299.48,1.1732,279.93,1
176.4,5.6827,387.6,175.31,1.0607,279.93,1
139.99,5.6229,387.6,138.9,1.0009,279.93,1
505.91,5.5345,387.6,504.82,0.91248,279.93,1
1251.4,5.6197,2196.4,1250.3,0.99772,2088.7,1
1198.9,5.7713,947.46,1197.8,1.1493,839.79,1
2196.9,5.6979,839.79,2195.8,1.076,732.13,1
3165.5,5.6812,839.79,3164.5,1.0592,732.13,1
3231.6,5.6691,818.26,3230.5,1.0471,710.6,1
2156.2,5.7255,775.2,2155.1,1.1036,667.53,1
3328.9,5.5475,753.66,3327.8,0.9255,646,1
3056.4,5.4454,732.13,3055.4,0.82338,624.46,1
2463.5,5.543,667.53,2462.5,0.92104,559.86,1
2120,5.538,473.73,2118.9,0.91606,366.06,1
1539.2,5.4499,473.73,1538.1,0.82793,366.06,1
1062.7,5.5221,473.73,1061.6,0.9001,366.06,1
553.46,5.6723,473.73,552.37,1.0503,366.06,1
686.89,5.4842,495.26,685.8,0.86227,387.6,1
408.85,5.592,473.73,407.76,0.96999,366.06,1
391.78,5.4528,452.2,390.69,0.83086,344.53,1
303.3,5.4396,473.73,302.21,0.81766,366.06,1
451.42,5.225,473.73,450.33,0.60307,366.06,0
544.38,5.3268,473.73,543.29,0.70483,366.06,0
371.2,5.443,473.73,370.11,0.82099,366.06,0
237.01,5.4723,473.73,235.92,0.85028,366.06,0
337.68,5.3148,473.73,336.59,0.69282,366.06,0
270.86,5.3851,452.2,269.77,0.76314,344.53,0
332.76,5.3382,473.73,331.67,0.71623,366.06,0
527.4,5.1876,452.2,526.31,0.56567,344.53,0
584.32,5.2477,452.2,583.23,0.62571,344.53,0
719.38,5.012,473.73,718.3,0.38999,366.06,0
516.02,5.1505,473.73,514.93,0.52853,366.06,0
499.95,5.0947,452.2,498.86,0.47274,344.53,0
557.26,4.9687,452.2,556.17,0.34676,344.53,0
362.48,5.1176,236.87,361.4,0.49563,129.2,0
302.95,5.1962,236.87,301.86,0.57427,129.2,0
152.76,5.15,258.4,151.67,0.528,150.73,0
111.91,5.3684,430.66,110.82,0.74643,323,0
126.43,5.3347,473.73,125.34,0.71277,366.06,0
122.84,5.302,258.4,121.75,0.68003,150.73,0
10.414,5.4896,236.87,9.326,0.86764,129.2,0
29.456,5.4131,258.4,28.369,0.79114,150.73,0
68.99,5.2903,495.26,67.902,0.66832,387.6,0
54.07,5.3603,452.2,52.983,0.73836,344.53,0
164.86,5.1762,473.73,158.08,0.5542,366.06,0
205.92,5.1121,495.26,199.14,0.49016,387.6,0
129.47,5.2553,452.2,122.7,0.63332,344.53,0
103.65,5.3193,473.73,96.871,0.69729,366.06,0
225.16,5.1112,473.73,218.38,0.48922,366.06,0
322.56,5.0485,581.4,315.79,0.42655,473.73,1
219.85,5.4393,258.4,213.08,0.81737,150.73,1
294.85,5.561,1141.3,288.07,0.939,1033.6,1
435.97,5.4606,1119.7,429.19,0.83865,1012.1,1
893.61,5.4024,1055.1,886.83,0.78039,947.46,1
1343.8,5.1391,1055.1,1337.1,0.51714,947.46,1
2583.8,4.9095,1055.1,2577,0.2875,947.46,1
3751.5,4.9319,1076.7,3744.7,0.30996,968.99,1
4108.1,5.0301,1098.2,4101.4,0.40809,990.53,1
4498.3,5.103,1098.2,4491.5,0.48103,990.53,1
4178.7,5.2195,1119.7,4171.9,0.59754,1012.1,1
4379.5,5.2878,1119.7,4372.7,0.50666,1012.1,1
4730.8,5.266,1119.7,4724,0.35648,1012.1,1
4704.8,5.3001,1141.3,4698,0.39067,1033.6,1
5208.7,5.2678,1141.3,5201.9,0.3583,1033.6,1
5483.6,5.2695,1141.3,5476.8,0.36002,1033.6,1
4980.2,5.2506,1162.8,4973.4,0.34115,1055.1,1
5055.9,5.386,1162.8,5049.1,0.47656,1055.1,1
5375.7,5.2894,1162.8,5368.9,0.37991,1055.1,1
5341.4,5.3757,1162.8,5334.6,0.46621,1055.1,1
5485.8,5.3253,1162.8,5479,0.41587,1055.1,1
5241.1,5.2838,1162.8,5234.3,0.3743,1055.1,1
5240.6,5.352,1162.8,5233.8,0.44249,1055.1,1
4963.5,5.2254,1162.8,4956.7,0.31592,1055.1,1
5016.6,5.2427,1162.8,5009.8,0.33322,1055.1,1
5242.1,5.219,1162.8,5235.3,0.30948,1055.1,1
5018,5.0925,1162.8,5011.3,0.18305,1055.1,1
4704.7,5.141,1162.8,4698,0.23148,1055.1,1
4743.3,5.0392,1162.8,4736.5,0.12971,1055.1,1
5035.3,5.1446,1184.3,5028.5,0.23514,1076.7,1
5515,5.2112,1184.3,5508.2,0.30175,1076.7,1
5922.3,5.2602,1184.3,5915.6,0.35071,1076.7,1
5753.8,5.1088,1184.3,5747,0.19935,1076.7,1
5431.9,5.1001,1184.3,5425.2,0.19061,1076.7,1
5673.8,5.0741,1184.3,5667,0.16467,1076.7,1
5918.5,5.1196,1184.3,5911.7,0.21009,1076.7,1
5349.1,5.0946,1184.3,5342.3,0.18515,1076.7,1
5239.3,5.1024,1205.9,5232.5,0.1929,1098.2,1
5179.9,5.2214,1205.9,5173.1,0.31189,1098.2,1
5092.6,5.2948,1227.4,5085.8,0.38531,1119.7,1
5682,5.237,1227.4,5675.3,0.32755,1119.7,1
5780.8,5.3313,1248.9,5774.1,0.4218,1141.3,1
5330.3,5.391,1270.5,5323.5,0.48151,1162.8,1
5424.2,5.3469,1270.5,5417.4,0.43746,1162.8,1
4984.6,5.2494,1292,4977.8,0.33991,1184.3,1
4534.6,5.2036,1292,4527.8,0.29415,1184.3,1
4152.8,5.264,1292,4146,0.35449,1184.3,1
3765.2,5.2647,1313.5,3758.4,0.35527,1205.9,1
3562.6,5.3431,1335.1,3555.9,0.43364,1227.4,1
4360.7,5.1194,1335.1,4353.9,0.20997,1227.4,1
3244.3,5.1163,1356.6,3237.5,0.20679,1248.9,1
3633.6,5.2088,1335.1,3626.8,0.29934,1227.4,1
3735.3,5.3696,1313.5,3728.5,0.46011,1205.9,1
2893.7,5.468,1292,2886.9,0.55856,1184.3,1
2582.6,5.605,1205.9,2575.8,0.69552,1098.2,1
2238.7,5.1231,495.26,2232,0.21366,387.6,1
1635.9,4.9401,495.26,1629.1,0.030617,387.6,1
1493.6,5.3953,473.73,1486.8,0.4858,366.06,1
3162,5.3673,1033.6,3155.3,0.45778,925.93,1
3784.3,5.3614,1055.1,3777.5,0.45197,947.46,1
3348.3,5.4466,1162.8,3341.6,0.53711,1055.1,1
3645.7,5.2069,1119.7,3638.9,0.29739,1012.1,1
3842.4,4.9669,1119.7,3835.6,0.057447,1012.1,1
3021.6,4.8477,1098.2,3014.8,0,990.53,1
2522.7,5.1109,1076.7,2515.9,0.26322,968.99,1
2900.4,5.202,1033.6,2893.6,0.35429,925.93,1
2613.2,5.1424,1012.1,2606.4,0.29469,904.39,1
2608.9,5.1474,1012.1,2602.2,0.2997,904.39,1
2320.3,5.1738,1012.1,2313.5,0.32615,904.39,1
2063.4,5.3208,1012.1,2056.6,0.47309,904.39,1
1875.4,5.2283,1012.1,1868.6,0.38065,904.39,1
2036.8,5.2124,1012.1,2030,0.36477,904.39,1
1929.7,5.2199,1012.1,1923,0.37219,904.39,1
1721.7,5.1547,1012.1,1714.9,0.30707,904.39,1
1936.5,5.1197,1012.1,1929.7,0.27205,904.39,1
1872.7,5.035,1012.1,1866,0.18728,904.39,1
1800.6,5.0197,1012.1,1793.8,0.172,904.39,1
2137.3,4.9984,1033.6,2130.5,0.15077,925.93,1
2312.1,4.8314,1033.6,2305.4,0,925.93,1
2339.7,4.9193,1033.6,2332.9,0.08789,925.93,1
